time	force
1715874376.373288	2.49
1715874376.4242811	2.61
1715874376.47525	2.75
1715874376.526264	2.87
1715874376.577256	3.02
1715874376.628267	3.14
1715874376.679289	3.28
1715874376.7303722	3.38
1715874376.781261	3.54
1715874376.83225	3.66
1715874376.883281	3.76
1715874376.93431	3.9
1715874376.985286	4.0
1715874377.0362391	4.14
1715874377.087245	4.26
1715874377.138271	4.41
1715874377.189302	4.5
1715874377.2402828	4.6
1715874377.291202	4.74
1715874377.343132	4.84
1715874377.393273	4.96
1715874377.444282	5.05
1715874377.495285	5.17
1715874377.5463	5.24
1715874377.597253	5.34
1715874377.6482491	5.44
1715874377.699278	5.53
1715874377.7502809	5.63
1715874377.801277	5.7
1715874377.852226	5.82
1715874377.903311	5.89
1715874377.9542341	5.99
1715874378.0052989	6.01
1715874378.0563142	6.13
1715874378.107243	6.18
1715874378.158311	6.23
1715874378.2093	6.32
1715874378.260273	6.42
1715874378.311288	6.49
1715874378.3622751	6.54
1715874378.4132679	6.63
1715874378.464264	6.73
1715874378.515318	6.83
1715874378.5662599	6.87
1715874378.6172612	6.97
1715874378.668227	7.02
1715874378.719317	7.07
1715874378.7702458	7.14
1715874378.821269	7.18
1715874378.872307	7.18
1715874378.923224	7.16
1715874378.974251	7.18
1715874379.025321	7.21
1715874379.0762749	7.16
1715874379.127253	7.21
1715874379.178236	7.18
1715874379.229236	7.18
1715874379.2802591	7.21
1715874379.331261	7.18
1715874379.382242	7.18
1715874379.433296	7.18
1715874379.484267	7.21
1715874379.535221	7.16
1715874379.5862331	7.16
1715874379.6372511	7.16
1715874379.688234	7.18
1715874379.7391958	7.16
1715874379.821098	7.16
1715874379.841682	7.18
1715874379.892294	7.16
1715874379.9432461	7.18
1715874379.99424	7.18
1715874380.045233	7.18
1715874380.096216	7.16
1715874380.147254	7.18
1715874380.199167	7.18
1715874380.249239	7.18
1715874380.3002298	7.16
1715874380.351237	7.16
1715874380.402217	7.16
1715874380.453216	7.16
1715874380.504402	7.14
1715874380.5551732	7.16
1715874380.606194	7.14
1715874380.6572108	7.16
1715874380.708252	7.16
1715874380.759243	7.16
1715874380.814173	7.14
1715874380.861202	7.14
1715874380.912231	7.16
1715874380.963237	7.16
1715874381.014226	7.14
1715874381.065212	7.14
1715874381.116221	7.16
1715874381.167218	7.14
1715874381.218236	7.14
1715874381.2691898	7.14
1715874381.32023	7.11
1715874381.371188	7.14
1715874381.42223	7.14
1715874381.473234	7.14
1715874381.524214	7.14
1715874381.575229	7.14
1715874381.626292	7.14
1715874381.677203	7.11
1715874381.7282481	7.14
1715874381.779243	7.14
1715874381.832257	7.14
1715874381.890636	7.14
1715874381.932202	7.14
1715874381.983232	7.11
1715874382.03423	7.11
1715874382.085202	7.11
1715874382.136291	7.14
1715874382.187188	7.11
1715874382.238246	7.11
1715874382.289215	7.14
1715874382.340259	7.11
1715874382.3912551	7.14
1715874382.4421918	7.14
1715874382.493175	7.11
1715874382.544136	7.14
1715874382.595243	7.11
1715874382.646219	7.14
1715874382.6972642	7.14
1715874382.748173	7.11
1715874382.799238	7.14
1715874382.850209	7.11
1715874382.901248	7.11
1715874382.952238	7.14
1715874383.004149	7.07
1715874383.0542011	7.14
1715874383.1052768	7.11
1715874383.156223	7.11
1715874383.207221	7.14
1715874383.258257	7.11
1715874383.3092139	7.11
1715874383.360234	7.11
1715874383.41122	7.11
1715874383.462199	7.11
1715874383.513271	7.11
1715874383.564167	7.11
1715874383.615318	7.09
1715874383.666234	7.11
1715874383.717217	7.14
1715874383.768209	7.09
1715874383.819233	7.09
1715874383.870392	7.11
1715874383.921219	7.11
1715874383.972336	7.11
1715874384.023202	7.09
1715874384.074205	7.07
1715874384.1252842	7.09
1715874384.176298	7.09
1715874384.227233	7.09
1715874384.278243	7.09
1715874384.334603	7.11
1715874384.381105	7.09
1715874384.431458	7.09
1715874384.482285	7.09
1715874384.5331562	7.09
1715874384.58427	7.11
1715874384.6352232	7.07
1715874384.6862562	7.09
1715874384.737466	7.09
1715874384.788502	7.07
1715874384.839208	7.07
1715874384.890205	7.09
1715874384.941209	7.09
1715874384.992352	7.09
1715874385.04349	7.11
1715874385.094521	7.09
1715874385.1452742	7.09
1715874385.1962292	7.09
