time	force
1715874218.024992	3.4
1715874218.076006	3.54
1715874218.1270359	3.64
1715874218.1780648	3.78
1715874218.22897	3.9
1715874218.280006	4.02
1715874218.331033	4.14
1715874218.3820539	4.24
1715874218.433028	4.36
1715874218.48402	4.45
1715874218.5350568	4.57
1715874218.586103	4.67
1715874218.637037	4.74
1715874218.688102	4.86
1715874218.739105	4.93
1715874218.790003	5.03
1715874218.841054	5.13
1715874218.892031	5.22
1715874218.943058	5.29
1715874218.994035	5.39
1715874219.044974	5.48
1715874219.0959811	5.58
1715874219.147028	5.65
1715874219.198027	5.72
1715874219.249043	5.82
1715874219.299985	5.89
1715874219.3519309	5.96
1715874219.4020522	6.04
1715874219.4529788	6.11
1715874219.5040379	6.18
1715874219.555048	6.25
1715874219.605995	6.32
1715874219.65698	6.35
1715874219.708024	6.42
1715874219.7590241	6.44
1715874219.8100271	6.49
1715874219.8609548	6.51
1715874219.911969	6.54
1715874219.9630442	6.56
1715874220.014046	6.56
1715874220.0650141	6.54
1715874220.115942	6.56
1715874220.167009	6.54
1715874220.2180102	6.54
1715874220.268982	6.56
1715874220.319983	6.56
1715874220.371149	6.54
1715874220.4220102	6.54
1715874220.4729972	6.54
1715874220.523999	6.54
1715874220.5750191	6.54
1715874220.626081	6.54
1715874220.676977	6.51
1715874220.728035	6.51
1715874220.7790148	6.51
1715874220.830018	6.54
1715874220.881045	6.51
1715874220.931938	6.51
1715874220.982972	6.51
1715874221.033956	6.51
1715874221.0850391	6.51
1715874221.136002	6.51
1715874221.187011	6.51
1715874221.238007	6.51
1715874221.289015	6.49
1715874221.3400161	6.51
1715874221.390958	6.51
1715874221.442005	6.49
1715874221.49296	6.51
1715874221.5440261	6.51
1715874221.5949981	6.49
1715874221.646025	6.49
1715874221.697014	6.49
1715874221.747943	6.49
1715874221.798957	6.49
1715874221.849992	6.47
1715874221.901015	6.49
1715874221.951974	6.51
1715874222.0029829	6.49
1715874222.0539808	6.47
1715874222.104956	6.49
1715874222.156867	6.49
1715874222.206989	6.49
1715874222.2580092	6.47
1715874222.308954	6.47
1715874222.359939	6.47
1715874222.410966	6.47
1715874222.462015	6.47
1715874222.513012	6.47
1715874222.56398	6.47
1715874222.6149518	6.47
1715874222.6660311	6.47
1715874222.716971	6.47
1715874222.767974	6.47
1715874222.818976	6.44
1715874222.8699899	6.44
1715874222.920962	6.47
1715874222.9719691	6.47
1715874223.023006	6.47
1715874223.074	6.47
1715874223.1249459	6.44
1715874223.1759748	6.47
1715874223.226969	6.47
1715874223.278	6.47
1715874223.328991	6.44
1715874223.3799338	6.47
1715874223.4309912	6.47
1715874223.482005	6.47
1715874223.532995	6.44
1715874223.584012	6.47
1715874223.6349819	6.44
1715874223.685951	6.44
1715874223.737016	6.44
1715874223.788005	6.44
1715874223.839058	6.47
1715874223.8900118	6.44
1715874223.941043	6.44
1715874223.991949	6.44
1715874224.0429409	6.44
1715874224.093958	6.42
1715874224.14498	6.47
1715874224.1959832	6.42
1715874224.24693	6.44
1715874224.2979462	6.44
1715874224.3489769	6.44
1715874224.3999648	6.42
1715874224.450969	6.42
1715874224.501913	6.42
1715874224.552995	6.47
1715874224.60397	6.42
1715874224.6549911	6.42
1715874224.7059982	6.44
1715874224.7568882	6.44
1715874224.807965	6.44
1715874224.858968	6.42
1715874224.909886	6.44
1715874224.961789	6.44
1715874225.011894	6.47
1715874225.062987	6.42
1715874225.113924	6.44
1715874225.164948	6.42
1715874225.2161322	6.47
1715874225.266939	6.44
1715874225.317976	6.42
1715874225.3690171	6.42
1715874225.4200609	6.44
1715874225.471175	6.42
1715874225.5222862	6.42
1715874225.574517	6.42
1715874225.624375	6.42
1715874225.6749911	6.42
1715874225.726007	6.42
1715874225.7769759	6.42
1715874225.827956	6.42
1715874225.878998	6.42
1715874225.9299781	6.42
1715874225.987967	6.44
1715874226.031998	6.42
1715874226.0837839	6.42
1715874226.133991	6.42
1715874226.184955	6.42
1715874226.235971	6.42
1715874226.286963	6.42
