time	force
1715875373.170944	7.5
1715875373.221886	7.5
1715875373.272933	7.52
1715875373.323911	7.5
1715875373.388712	7.52
1715875373.433155	7.52
1715875373.476886	7.5
1715875373.5278652	7.5
1715875373.578908	7.5
1715875373.629914	7.54
1715875373.6809258	7.52
1715875373.731942	7.5
1715875373.782847	7.52
1715875373.833924	7.52
1715875373.884896	7.52
1715875373.935897	7.52
1715875373.9868958	7.52
1715875374.037886	7.47
1715875374.088914	7.5
1715875374.1399128	7.5
1715875374.1917598	7.5
1715875374.241853	7.5
1715875374.292887	7.52
1715875374.343891	7.52
1715875374.394878	7.52
1715875374.445927	7.5
1715875374.496906	7.52
1715875374.547881	7.52
1715875374.5988858	7.52
1715875374.649847	7.5
1715875374.7009091	7.5
1715875374.751895	7.52
1715875374.802909	7.52
1715875374.8538969	7.52
1715875374.904908	7.52
1715875374.955897	7.5
1715875375.0069172	7.52
1715875375.057806	7.52
1715875375.108904	7.52
1715875375.1722062	7.52
1715875375.2108421	7.52
1715875375.261833	7.5
1715875375.3128939	7.52
1715875375.363888	7.5
1715875375.414863	7.52
1715875375.465871	7.52
1715875375.516885	7.5
1715875375.567891	7.52
1715875375.618865	7.52
1715875375.669854	7.5
1715875375.72089	7.54
1715875375.771911	7.52
1715875375.822891	7.52
1715875375.873832	7.52
1715875375.924895	7.52
1715875375.975931	7.54
1715875376.026891	7.52
1715875376.077846	7.52
1715875376.128879	7.52
1715875376.1799538	7.52
1715875376.230915	7.54
1715875376.281866	7.52
1715875376.332885	7.52
1715875376.3839118	7.54
1715875376.434902	7.54
1715875376.485885	7.52
1715875376.536939	7.54
1715875376.5878751	7.52
1715875376.63888	7.52
1715875376.68985	7.52
1715875376.740834	7.52
1715875376.791914	7.52
1715875376.842852	7.52
1715875376.893962	7.52
1715875376.944879	7.52
1715875376.996093	7.52
1715875377.047961	7.52
1715875377.0981	7.52
1715875377.149121	7.54
1715875377.200167	7.54
1715875377.250875	7.54
1715875377.3018932	7.52
1715875377.352917	7.54
1715875377.4041579	7.54
1715875377.454932	7.54
1715875377.505879	7.54
1715875377.5595798	7.52
1715875377.608415	7.52
1715875377.659231	7.52
1715875377.709871	7.52
1715875377.760911	7.5
1715875377.811927	7.52
1715875377.862863	7.52
