time	force
1715876435.2044759	5.94
1715876435.2554939	5.96
1715876435.306494	5.96
1715876435.357522	5.94
1715876435.408409	5.96
1715876435.4594612	5.94
1715876435.510473	5.94
1715876435.56143	5.94
1715876435.612455	5.94
1715876435.663465	5.94
1715876435.714441	5.92
1715876435.765475	5.92
1715876435.8164768	5.94
1715876435.86751	5.92
1715876435.9185112	5.94
1715876435.969515	5.92
1715876436.0204291	5.89
1715876436.071465	5.92
1715876436.1224508	5.89
1715876436.173483	5.92
1715876436.2244139	5.89
1715876436.275454	5.89
1715876436.326468	5.89
1715876436.377478	5.89
1715876436.428489	5.89
1715876436.479512	5.87
1715876436.530455	5.89
1715876436.581462	5.89
1715876436.6324759	5.87
1715876436.683481	5.87
1715876436.734543	5.87
1715876436.785416	5.87
1715876436.83643	5.87
1715876436.887452	5.89
1715876436.938478	5.84
1715876436.989475	5.87
1715876437.0403972	5.87
1715876437.0914629	5.87
1715876437.142446	5.87
1715876437.193562	5.84
1715876437.244437	5.84
1715876437.29548	5.84
1715876437.346408	5.87
1715876437.397435	5.84
1715876437.448404	5.84
1715876437.499443	5.84
1715876437.550408	5.84
1715876437.6014662	5.84
1715876437.652523	5.84
1715876437.7042508	5.84
1715876437.754467	5.82
1715876437.805542	5.84
1715876437.856396	5.82
1715876437.90741	5.82
1715876437.9584398	5.84
1715876438.0094342	5.84
1715876438.060446	5.84
1715876438.111445	5.84
1715876438.162461	5.84
1715876438.21343	5.82
1715876438.2644858	5.82
1715876438.3154502	5.84
1715876438.366433	5.82
1715876438.417452	5.82
1715876438.468462	5.82
1715876438.519456	5.82
1715876438.5704372	5.82
1715876438.621442	5.8
1715876438.672416	5.82
1715876438.723444	5.8
1715876438.7744489	5.82
1715876438.825464	5.82
1715876438.876429	5.82
1715876438.927412	5.84
1715876438.978413	5.82
1715876439.029433	5.82
1715876439.080438	5.82
1715876439.13143	5.82
1715876439.182503	5.8
1715876439.233494	5.82
1715876439.2844229	5.8
1715876439.335449	5.8
1715876439.3864331	5.82
1715876439.4374871	5.82
1715876439.488371	5.8
1715876439.539409	5.82
1715876439.590401	5.82
1715876439.6414862	5.8
1715876439.69243	5.8
1715876439.743446	5.8
1715876439.794406	5.8
1715876439.8453948	5.8
1715876439.896456	5.8
1715876439.947443	5.8
1715876439.998424	5.77
1715876440.049404	5.8
1715876440.100414	5.8
1715876440.151412	5.8
1715876440.2024162	5.8
1715876440.2534459	5.8
1715876440.304369	5.82
1715876440.355405	5.8
1715876440.406374	5.8
1715876440.457386	5.77
1715876440.5084128	5.8
1715876440.560332	5.8
1715876440.610393	5.8
1715876440.661407	5.8
1715876440.712395	5.77
1715876440.7634509	5.77
1715876440.814435	5.8
1715876440.865373	5.77
1715876440.916492	5.77
1715876440.967515	5.77
1715876441.018411	5.77
1715876441.069462	5.77
1715876441.120388	5.77
1715876441.1713831	5.75
1715876441.2224262	5.77
1715876441.2733939	5.8
1715876441.3244832	5.77
1715876441.375406	5.77
1715876441.42652	5.77
1715876441.4774442	5.77
1715876441.528424	5.77
1715876441.579504	5.77
1715876441.630458	5.77
1715876441.681355	5.77
1715876441.7324219	5.77
1715876441.783438	5.77
1715876441.834431	5.77
1715876441.885439	5.77
1715876441.93662	5.77
1715876441.9874408	5.77
1715876442.0387158	5.77
1715876442.089631	5.77
1715876442.140927	5.75
1715876442.191772	5.75
1715876442.242419	5.77
1715876442.293548	5.77
1715876442.344458	5.77
1715876442.39555	5.75
1715876442.446702	5.75
1715876442.497634	5.75
1715876442.5497868	5.77
1715876442.59968	5.75
1715876442.650593	5.75
1715876442.701441	5.75
1715876442.752511	5.75
1715876442.803443	5.77
